581434.452	943645.508	1580.000
581438.769	943642.985	1580.000
581443.080	943640.453	1580.000
581447.384	943637.907	1580.000
581451.666	943635.327	1580.000
581456.454	943634.188	1580.029
581461.437	943633.981	1580.000
581466.437	943633.967	1579.999
581471.407	943634.452	1580.002
581476.236	943635.696	1580.000
581481.155	943636.449	1579.971
581486.140	943636.616	1579.974
581491.137	943636.591	1579.996
581495.756	943634.958	1579.998
581499.884	943632.146	1580.000
581503.842	943629.090	1580.000
581507.721	943625.938	1580.000
581511.392	943622.544	1580.000
581514.889	943618.974	1580.000
581518.287	943615.306	1580.000
581521.653	943611.609	1580.000
581524.929	943607.831	1580.000
581528.053	943603.928	1580.000
581531.210	943600.051	1580.000
581534.516	943596.306	1580.017
581538.418	943593.202	1580.000
581542.624	943590.498	1580.000
581546.835	943587.802	1580.000
581551.581	943586.312	1579.984
581556.061	943584.155	1579.998
581560.443	943581.747	1580.000
581564.829	943579.346	1580.000
581568.464	943576.228	1579.999
581570.385	943571.613	1579.999
581572.059	943566.903	1580.000
581573.565	943562.135	1580.000
581575.092	943557.374	1580.000
581576.501	943552.577	1579.999
581577.999	943547.806	1580.000
581579.643	943543.085	1580.000
581581.935	943538.659	1580.029
581584.765	943534.539	1580.000
581587.761	943530.540	1580.002
581591.350	943527.068	1580.000
581595.408	943524.151	1579.994
581599.886	943522.330	1580.001
581604.752	943522.841	1580.001
581609.478	943524.469	1580.000
581614.203	943526.106	1580.000
581618.928	943527.741	1580.000
581623.685	943529.281	1580.000
581628.449	943530.798	1579.993
581633.222	943532.279	1580.000
581638.088	943533.429	1580.000
581642.956	943534.572	1580.000
581647.823	943535.717	1580.000
581652.679	943536.910	1580.000
581657.523	943538.149	1580.000
581662.367	943539.388	1580.000
581667.211	943540.627	1580.000
581672.002	943542.057	1580.000
581676.732	943543.675	1580.000
581681.457	943545.312	1580.000
581686.181	943546.950	1580.000
581690.917	943548.552	1580.015
581695.682	943550.066	1580.000
581700.433	943551.623	1580.000
581705.200	943553.130	1580.000
581710.031	943554.411	1580.000
581714.906	943555.518	1580.006
581719.779	943556.617	1580.000
581724.613	943557.897	1580.000
581729.406	943559.309	1580.000
581734.101	943561.022	1580.000
581738.721	943562.935	1580.000
581743.363	943564.786	1580.008
581747.995	943566.650	1580.000
581752.399	943569.016	1579.998
581756.352	943572.076	1580.000
581760.259	943575.196	1580.000
581764.161	943578.323	1580.000
581768.073	943581.436	1580.000
581772.047	943584.471	1580.000
581776.084	943587.420	1580.000
581780.077	943590.430	1580.000
581784.049	943593.467	1580.000
