582595.830	943534.794	1400.017
582599.924	943537.659	1399.999
582603.954	943540.609	1400.000
582608.017	943543.515	1400.000
582612.352	943546.006	1400.000
582616.965	943547.931	1400.000
582621.593	943549.824	1400.000
582626.221	943551.717	1400.000
582630.887	943553.512	1400.000
582635.599	943555.183	1400.000
582640.327	943556.810	1400.000
582645.055	943558.438	1400.000
582649.782	943560.066	1400.000
582654.509	943561.694	1400.000
582659.237	943563.323	1400.000
582663.954	943564.981	1400.000
582668.645	943566.705	1400.000
582673.242	943568.669	1400.000
582677.771	943570.787	1400.000
582682.299	943572.908	1400.000
582686.822	943575.041	1400.000
582691.335	943577.192	1400.000
582695.840	943579.361	1400.000
582700.339	943581.543	1399.999
582704.833	943583.735	1399.999
582709.324	943585.933	1400.000
582713.757	943588.238	1400.000
582718.060	943590.784	1400.000
582722.268	943593.474	1400.000
582726.280	943596.458	1400.000
582730.320	943599.404	1400.000
582734.391	943602.306	1400.000
582738.484	943605.178	1400.000
582742.536	943608.105	1400.000
582746.409	943611.266	1400.000
582750.183	943614.542	1400.000
582753.915	943617.868	1400.000
582757.712	943621.120	1400.004
582761.522	943624.356	1400.000
582765.331	943627.592	1400.000
582769.408	943630.483	1400.008
582773.731	943632.986	1399.998
582778.251	943635.123	1400.000
582782.770	943637.262	1400.000
582787.289	943639.402	1400.000
582791.476	943642.131	1400.000
582795.376	943645.250	1400.000
582799.197	943648.474	1400.000
582803.041	943651.671	1400.000
582806.891	943654.862	1400.000
582810.798	943657.982	1400.000
582814.781	943661.002	1400.000
582818.814	943663.958	1400.000
582822.858	943666.898	1399.986
582826.809	943669.962	1400.000
582830.862	943672.887	1400.000
582834.952	943675.760	1400.000
582839.108	943678.540	1399.999
582843.262	943681.322	1400.000
582847.416	943684.106	1400.000
582851.579	943686.874	1400.000
582855.725	943689.669	1400.000
582859.866	943692.471	1400.000
582863.973	943695.323	1400.000
582868.114	943698.120	1400.000
582872.468	943700.579	1400.000
582877.052	943702.576	1400.000
582881.637	943704.570	1400.000
582886.198	943706.611	1399.980
582890.850	943708.442	1400.002
582895.641	943709.841	1400.000
582900.497	943711.035	1400.000
582905.342	943712.267	1400.000
582910.059	943713.908	1400.001
582914.813	943715.451	1400.000
582919.602	943716.890	1400.000
582924.422	943718.209	1399.996
582929.324	943719.183	1400.000
582934.260	943719.979	1400.000
582939.209	943720.679	1400.017
582944.199	943720.921	1400.007
582949.189	943721.056	1399.962
582953.857	943722.484	1399.999
582950.263	943725.869	1400.020
582947.171	943729.770	1400.000
582943.784	943733.448	1400.000
582940.217	943736.943	1399.999
582936.253	943739.987	1400.000
582932.201	943742.916	1399.998
582928.025	943745.665	1399.999
582923.928	943748.531	1400.000
582919.837	943751.406	1400.000
582915.620	943754.080	1400.023
582910.972	943755.769	1400.000
582906.008	943756.245	1400.000
582901.009	943756.165	1400.000
582896.011	943756.185	1400.017
582891.029	943756.575	1400.000
582886.033	943756.674	1400.000
582881.036	943756.502	1400.000
582876.039	943756.349	1400.002
582871.045	943756.417	1400.000
582866.085	943757.009	1400.000
582861.174	943757.947	1400.002
582856.246	943758.784	1400.000
582851.291	943759.451	1400.000
582846.331	943760.083	1400.000
582841.385	943760.793	1400.016
582836.646	943762.369	1400.000
582831.952	943763.964	1400.000
582827.017	943763.506	1400.003
582822.516	943761.327	1400.000
582818.044	943759.092	1399.998
582813.589	943756.823	1400.003
582809.128	943754.565	1400.000
582804.676	943752.288	1400.000
582800.242	943749.978	1400.000
582795.807	943747.669	1400.000
582791.477	943745.186	1400.000
582787.417	943742.268	1400.000
582783.698	943738.926	1400.000
582779.980	943735.584	1400.000
582776.266	943732.237	1400.000
582772.617	943728.819	1400.000
582768.211	943726.468	1400.000
582763.367	943725.386	1400.003
582758.453	943724.467	1400.000
582753.548	943723.499	1400.000
582748.588	943723.690	1400.000
582743.873	943725.252	1400.000
582739.229	943727.105	1400.000
582734.587	943728.962	1400.000
582729.924	943730.757	1400.002
582725.129	943732.167	1400.000
582720.328	943733.562	1400.000
582715.512	943734.905	1400.001
582710.612	943735.864	1400.000
582705.641	943736.370	1400.000
582700.649	943736.660	1400.000
582695.684	943737.165	1400.003
582690.760	943737.976	1400.000
582685.773	943738.137	1400.000
582680.781	943737.872	1399.996
582675.797	943737.856	1400.000
582670.862	943737.804	1400.000
582666.173	943736.206	1400.000
582661.865	943733.668	1400.000
582657.600	943731.060	1400.000
582653.371	943728.392	1400.000
582648.569	943728.127	1400.044
582646.742	943732.415	1400.000
582645.979	943737.356	1400.000
582645.222	943742.299	1400.000
582644.558	943747.254	1400.000
582644.014	943752.224	1400.000
582643.511	943757.199	1400.000
582643.010	943762.174	1400.000
582642.254	943767.116	1400.000
582640.943	943771.938	1400.000
582639.146	943776.601	1400.000
582637.269	943781.236	1400.000
582635.379	943785.864	1400.000
582633.495	943790.496	1400.000
582631.080	943794.840	1400.000
582628.206	943798.931	1400.000
582625.285	943802.989	1400.000
582622.378	943807.057	1400.000
582619.509	943811.152	1400.000
582616.666	943815.265	1400.000
582613.940	943819.456	1400.000
582611.246	943823.668	1400.000
582608.487	943827.833	1399.992
582604.463	943830.767	1400.000
582600.270	943833.491	1400.000
582595.835	943835.642	1399.940
582590.876	943835.553	1400.000
582585.912	943834.955	1400.000
582580.951	943834.332	1400.000
582576.002	943833.633	1400.019
582571.056	943832.920	1400.000
582566.133	943832.053	1400.000
582561.185	943831.332	1400.000
582556.238	943830.611	1400.000
582551.281	943829.964	1400.000
582546.302	943829.515	1400.000
582541.323	943829.057	1400.000
582536.344	943828.599	1400.000
582531.360	943828.258	1399.992
582526.361	943828.268	1400.000
582521.362	943828.386	1400.000
582516.364	943828.505	1400.000
582511.392	943828.844	1400.002
582506.572	943830.119	1400.000
582501.981	943832.100	1400.000
582497.394	943834.088	1399.998
582493.090	943836.621	1399.982
582489.009	943839.507	1400.000
582484.922	943842.387	1400.000
582480.908	943845.367	1400.000
582476.938	943848.407	1400.000
582472.947	943851.419	1400.000
582468.747	943854.129	1400.000
582464.301	943856.395	1400.000
582459.767	943858.503	1400.001
582455.307	943860.761	1400.000
582450.908	943863.136	1400.000
582446.622	943865.703	1400.010
582442.968	943869.104	1400.000
582439.479	943872.685	1400.000
582436.290	943876.504	1400.063
582435.421	943881.411	1400.000
582434.756	943886.366	1400.000
582434.091	943891.322	1400.000
582433.426	943896.277	1400.000
582432.761	943901.233	1400.000
582432.097	943906.189	1400.000
582431.400	943911.140	1400.000
582430.677	943916.087	1400.000
582429.946	943921.034	1400.000
582429.216	943925.980	1400.000
582427.931	943930.792	1400.007
582425.954	943935.380	1400.000
582423.838	943939.910	1400.000
582420.922	943943.782	1400.000
582416.858	943946.696	1400.000
582412.883	943949.727	1400.000
582408.299	943951.665	1400.018
582403.442	943952.807	1400.000
582398.541	943953.799	1400.000
582393.629	943954.732	1399.999
582388.686	943955.477	1400.000
582383.727	943956.121	1400.000
582378.766	943956.745	1400.000
582373.810	943957.405	1400.000
582368.858	943958.093	1400.000
582363.907	943958.794	1400.000
582358.969	943959.573	1400.004
582354.068	943960.563	1400.000
582349.160	943961.512	1400.000
582344.228	943962.337	1400.000
582339.324	943963.302	1400.000
582334.437	943964.358	1400.000
582329.585	943965.558	1400.000
582324.756	943966.853	1400.001
582319.901	943968.050	1400.000
582315.037	943969.209	1400.000
582310.418	943970.970	1400.024
582306.807	943974.417	1400.000
582303.565	943978.224	1400.000
582300.776	943982.338	1400.005
582299.361	943987.132	1400.000
582297.105	943991.586	1400.000
582294.219	943995.655	1400.000
582290.974	943999.445	1400.004
582287.372	944002.913	1400.000
582283.561	944006.148	1400.000
582279.738	944009.372	1400.000
582275.911	944012.589	1400.000
582272.055	944015.772	1400.000
582268.193	944018.947	1400.000
582264.330	944022.122	1400.000
582260.467	944025.297	1400.000
582256.607	944028.474	1399.998
582252.767	944031.676	1399.999
582249.377	944035.345	1399.997
582246.092	944039.115	1399.995
582242.811	944042.887	1400.000
582239.504	944046.637	1399.998
582236.867	944050.856	1400.023
582237.118	944055.617	1400.000
582238.471	944060.430	1400.000
582239.986	944065.193	1400.000
582241.999	944069.763	1400.000
582244.638	944073.969	1400.000
582247.895	944077.763	1400.000
582251.155	944081.553	1400.000
582254.625	944085.145	1400.000
582258.241	944088.598	1400.000
582261.858	944092.051	1400.000
582265.473	944095.505	1400.000
582269.085	944098.962	1400.000
582272.666	944102.448	1400.000
582275.774	944106.365	1400.000
582278.865	944110.295	1400.000
582281.882	944114.281	1400.002
582284.832	944118.318	1399.999
582287.794	944122.345	1400.000
582290.714	944126.404	1399.996
582293.584	944130.493	1400.002
582296.192	944134.752	1400.005
582298.704	944139.071	1399.981
582301.128	944143.441	1400.000
582303.500	944147.842	1400.000
582305.955	944152.197	1400.000
582308.768	944156.329	1400.000
582311.607	944160.445	1400.000
582314.251	944164.686	1400.000
582316.730	944169.026	1400.004
582318.868	944173.517	1399.993
582319.967	944178.389	1399.999
582320.658	944183.332	1400.000
582320.742	944188.330	1400.000
582320.407	944193.298	1400.000
582319.068	944198.115	1400.001
582317.766	944202.943	1400.000
582316.439	944207.761	1400.000
582314.528	944212.382	1400.000
582310.625	944215.453	1400.000
582306.397	944218.121	1399.996
582302.230	944220.882	1400.006
582298.741	944224.447	1400.000
582295.408	944228.175	1400.001
582291.692	944231.328	1400.000
582286.782	944232.275	1400.000
582281.835	944232.987	1399.998
582276.884	944233.680	1399.989
582271.957	944234.498	1400.000
582266.961	944234.707	1400.000
582261.965	944234.903	1400.000
582256.969	944235.100	1400.000
582251.974	944235.307	1400.000
582246.982	944235.603	1400.000
582241.991	944235.900	1400.000
582236.999	944236.181	1399.999
582232.010	944236.452	1400.000
582227.075	944237.258	1400.000
582222.142	944238.074	1399.999
582217.212	944238.908	1400.000
582212.287	944239.770	1400.000
582207.338	944240.483	1400.000
582202.393	944241.222	1400.001
582197.482	944242.159	1400.000
582192.580	944243.146	1400.000
582187.609	944242.644	1400.001
582182.630	944242.191	1399.999
582177.633	944242.276	1399.996
582172.634	944242.403	1400.000
582167.899	944240.825	1400.000
582163.167	944239.208	1400.001
582158.427	944237.627	1400.003
582153.580	944236.419	1399.979
582148.913	944234.631	1400.000
582144.281	944232.749	1400.000
582139.584	944231.038	1400.000
582134.860	944229.400	1400.002
582130.123	944227.831	1399.999
582125.283	944226.739	1400.006
582120.317	944226.275	1400.000
582115.328	944225.949	1400.000
