582601.642	943596.164	1450.000
582609.025	943602.455	1449.999
582603.806	943610.940	1449.999
582598.796	943619.593	1450.003
582594.225	943628.487	1450.000
582588.888	943636.923	1450.000
582582.544	943644.614	1450.000
582574.501	943650.555	1450.000
582566.192	943656.113	1450.000
582559.134	943662.914	1450.000
582555.855	943672.360	1450.000
582553.794	943682.140	1450.000
582552.079	943691.991	1449.999
582550.400	943701.849	1450.000
582547.989	943711.504	1450.018
582543.759	943720.564	1450.000
582536.423	943726.998	1450.000
582527.783	943732.019	1450.008
582518.808	943736.429	1450.000
582509.844	943740.860	1450.000
582500.910	943745.353	1450.000
582491.990	943749.874	1450.000
582482.959	943754.168	1450.000
582473.906	943758.415	1450.000
582464.924	943762.811	1450.000
582455.846	943767.003	1450.000
582447.183	943771.947	1450.000
582439.324	943778.122	1449.978
582429.802	943781.014	1450.000
582420.090	943783.390	1450.000
582410.323	943785.536	1450.000
582400.507	943787.446	1450.000
582391.133	943790.771	1450.003
582382.591	943795.970	1450.000
582373.946	943800.990	1450.000
582365.530	943806.376	1450.000
582357.974	943812.908	1450.000
582351.417	943820.458	1450.000
582345.088	943828.122	1450.000
582342.951	943837.861	1450.000
582340.702	943847.579	1450.000
582338.491	943857.328	1450.000
582330.425	943862.937	1450.000
582321.623	943867.601	1450.000
582312.147	943870.792	1449.995
582302.710	943874.079	1450.000
582293.354	943877.601	1450.000
582284.590	943882.394	1450.000
582275.810	943887.177	1450.000
582267.256	943892.340	1450.000
582259.197	943898.257	1449.991
582250.344	943902.891	1450.000
582241.224	943906.989	1450.000
582232.191	943911.262	1450.023
582229.340	943920.613	1450.000
582227.884	943930.462	1449.997
582227.396	943940.447	1450.000
582226.504	943950.396	1450.000
582224.046	943960.079	1450.000
582221.031	943969.601	1450.000
582216.058	943978.140	1450.000
582208.365	943984.523	1450.000
582199.557	943989.080	1450.000
582190.206	943992.611	1450.000
582180.845	943996.105	1450.000
582171.577	943999.850	1450.000
582161.955	944002.569	1450.000
582152.243	944004.943	1450.000
582142.307	944006.068	1449.997
582132.432	944007.584	1450.001
582122.450	944008.171	1450.000
582112.513	944007.682	1450.001
582102.520	944007.990	1450.000
582092.647	944007.190	1449.993
582082.696	944006.284	1450.000
